sitename,source,listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,apartment_size,amenities,property_image,lease_period
killam.com,https://killamreit.com/apartments/halifax-ns/parkridge-place,Parkridge Place,Parkridge Place,-1,"456 Parkland Drive, Halifax B3S 1X1",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, In-Suite Laundry, Laundry (In Building), Parking Lot, Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/ParkridgeKitchen_0.jpg?itok=31XP8uvc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/ParkridgeKitchen2.jpg?itok=xwZmft1k, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/OnebedroomParkland.jpg?itok=Tx5HmYpr, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Parkridge_Bathroom.jpg?itok=o0bcd9Xx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/903208_456Parkland9.jpg?itok=FXa01Bkc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/358519_456Parkland8.jpg?itok=5fQ45vjY, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/885520_456Parkland6.jpg?itok=ogF8hGP9, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/456Parkland_0.png?itok=V6BrNaQf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/456Parkland2.png?itok=rD8Dizqq",-1
killam.com,https://killamreit.com/apartments/halifax-ns/parkridge-place,Parkridge Place,Parkridge Place,-1,"456 Parkland Drive, Halifax B3S 1X1",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, In-Suite Laundry, Laundry (In Building), Parking Lot, Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/ParkridgeKitchen_0.jpg?itok=31XP8uvc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/ParkridgeKitchen2.jpg?itok=xwZmft1k, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/OnebedroomParkland.jpg?itok=Tx5HmYpr, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Parkridge_Bathroom.jpg?itok=o0bcd9Xx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/903208_456Parkland9.jpg?itok=FXa01Bkc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/358519_456Parkland8.jpg?itok=5fQ45vjY, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/885520_456Parkland6.jpg?itok=ogF8hGP9, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/456Parkland_0.png?itok=V6BrNaQf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/456Parkland2.png?itok=rD8Dizqq",-1
killam.com,https://killamreit.com/apartments/halifax-ns/parkridge-place,Parkridge Place,Parkridge Place,-1,"456 Parkland Drive, Halifax B3S 1X1",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, In-Suite Laundry, Laundry (In Building), Parking Lot, Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/ParkridgeKitchen_0.jpg?itok=31XP8uvc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/ParkridgeKitchen2.jpg?itok=xwZmft1k, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/OnebedroomParkland.jpg?itok=Tx5HmYpr, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Parkridge_Bathroom.jpg?itok=o0bcd9Xx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/903208_456Parkland9.jpg?itok=FXa01Bkc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/358519_456Parkland8.jpg?itok=5fQ45vjY, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/885520_456Parkland6.jpg?itok=ogF8hGP9, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/456Parkland_0.png?itok=V6BrNaQf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/456Parkland2.png?itok=rD8Dizqq",-1
killam.com,https://killamreit.com/apartments/halifax-ns/10-214-harlington-crescent,10-214 Harlington Crescent,10-214 Harlington Crescent,-1,"10-214 Harlington Crescent, Halifax B3M 3N1",-1,-1,-1,-1,-1,1,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Laundry (In Building), Parking Lot, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4743.jpg?itok=Hr7xpBKX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/10-214Harlington_CSQ.jpg?itok=zuTn05hh, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/442825_harl%205.jpg?itok=gzMzenmJ, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1615.jpg?itok=_wKDO430, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1618.jpg?itok=mflHtRys, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1621.jpg?itok=TV58orKj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1623.jpg?itok=OypQKoHc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1633_0.jpg?itok=thDnm2KC, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1635_0.jpg?itok=0r5MKIQh",-1
killam.com,https://killamreit.com/apartments/halifax-ns/10-214-harlington-crescent,10-214 Harlington Crescent,10-214 Harlington Crescent,-1,"10-214 Harlington Crescent, Halifax B3M 3N1",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Laundry (In Building), Parking Lot, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4743.jpg?itok=Hr7xpBKX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/10-214Harlington_CSQ.jpg?itok=zuTn05hh, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/442825_harl%205.jpg?itok=gzMzenmJ, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1615.jpg?itok=_wKDO430, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1618.jpg?itok=mflHtRys, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1621.jpg?itok=TV58orKj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1623.jpg?itok=OypQKoHc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1633_0.jpg?itok=thDnm2KC, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1635_0.jpg?itok=0r5MKIQh",-1
killam.com,https://killamreit.com/apartments/halifax-ns/10-214-harlington-crescent,10-214 Harlington Crescent,10-214 Harlington Crescent,-1,"10-214 Harlington Crescent, Halifax B3M 3N1",-1,-1,-1,-1,-1,-1,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Laundry (In Building), Parking Lot, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4743.jpg?itok=Hr7xpBKX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/10-214Harlington_CSQ.jpg?itok=zuTn05hh, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/442825_harl%205.jpg?itok=gzMzenmJ, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1615.jpg?itok=_wKDO430, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1618.jpg?itok=mflHtRys, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1621.jpg?itok=TV58orKj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1623.jpg?itok=OypQKoHc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1633_0.jpg?itok=thDnm2KC, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1635_0.jpg?itok=0r5MKIQh",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,0,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,0,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,1,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,1,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,1,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,1,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/75-knightsridge,75 Knightsridge,75 Knightsridge,-1,"75 Knightsridge Drive, Halifax B3M 3X2",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Balcony, Security, Solar Panel","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge.png?itok=W2GJ1qzX, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/75%20Knightsridge_CSQ.jpg?itok=IvVc8VwB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/700880_75Knightsridge10.jpg?itok=N_BE7gUl, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/101493_75Knightsridge2.jpg?itok=V2Z2a2o7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/756952_75Knightsridge9.jpg?itok=liWGZqpg, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/811458_75Knightsridge6.jpg?itok=24E9l7bf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/879202_75Knightsridge7.jpg?itok=0hKyLQWV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/875508_75Knightsridge4.jpg?itok=lACFIKl2",-1
killam.com,https://killamreit.com/apartments/halifax-ns/294-300-main-avenue,294-300 Main Avenue,294-300 Main Avenue,-1,"294-300 Main Avenue, Halifax B3M 3P9",-1,-1,-1,-1,-1,1,-1,-1,"Cat Friendly, Laundry (In Building), Parking Lot, Storage Space, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Main2.png?itok=tmFBAVx8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Main1_0.png?itok=wif_TmHv, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1009.jpg?itok=lps4INOU, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1012.jpg?itok=dM_iLh3D, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1015.jpg?itok=dhnkO0fu, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1016.jpg?itok=QGcdNNP5, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1020.jpg?itok=Bwzkw6Lf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1025.jpg?itok=YaCtDSFf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1028.jpg?itok=dU7nYWfQ, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1029.jpg?itok=4_TlS6-Z",-1
killam.com,https://killamreit.com/apartments/halifax-ns/294-300-main-avenue,294-300 Main Avenue,294-300 Main Avenue,-1,"294-300 Main Avenue, Halifax B3M 3P9",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Parking Lot, Storage Space, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Main2.png?itok=tmFBAVx8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Main1_0.png?itok=wif_TmHv, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1009.jpg?itok=lps4INOU, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1012.jpg?itok=dM_iLh3D, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1015.jpg?itok=dhnkO0fu, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1016.jpg?itok=QGcdNNP5, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1020.jpg?itok=Bwzkw6Lf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1025.jpg?itok=YaCtDSFf, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1028.jpg?itok=dU7nYWfQ, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/DSC_1029.jpg?itok=4_TlS6-Z",-1
killam.com,https://killamreit.com/apartments/halifax-ns/sheradon-place,Sheradon Place,Sheradon Place,-1,"1 Sheradon Place, Halifax B3M 3N5",-1,-1,-1,-1,-1,1,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, In-Suite Laundry, Laundry (In Building), Parking Lot, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Kitchen2_1.jpg?itok=1EHf-vXc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4582.jpg?itok=SmMVTECV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4612.jpg?itok=uGnee2LF, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Screen%20Shot%202016-11-29%20at%202.31.40%20PM.jpg?itok=oHnR_jsG",-1
killam.com,https://killamreit.com/apartments/halifax-ns/sheradon-place,Sheradon Place,Sheradon Place,-1,"1 Sheradon Place, Halifax B3M 3N5",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, In-Suite Laundry, Laundry (In Building), Parking Lot, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Kitchen2_1.jpg?itok=1EHf-vXc, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4582.jpg?itok=SmMVTECV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4612.jpg?itok=uGnee2LF, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Screen%20Shot%202016-11-29%20at%202.31.40%20PM.jpg?itok=oHnR_jsG",-1
